,,weekly_pre_median,weekly_post_median,diff_weekly_median,rel_change_max_within1month,rel_change_max_time_within1month
Vilnius,Indonesian,1.1170013469259195e-06,1.817227386975564e-06,7.002260400496445e-07,425.07724560327745,2022-03-21
Vilnius,Dutch; Flemish,1.027085838572158e-05,1.6718346308943573e-05,6.447487923221994e-06,184.6923119216367,2022-03-07
Warsaw,English,1.0398851440783436e-05,1.2848049604046107e-05,2.4491981632626713e-06,137.97346682916785,2022-02-28
Warsaw,Polish,0.00034684524247675843,0.00040400526206550984,5.716001958875141e-05,42.05034104881318,2022-02-28
Warsaw,Russian,2.2535560177623634e-05,3.357655705177615e-05,1.1040996874152517e-05,104.49544705810001,2022-03-21
Warsaw,Ukrainian,4.171426051997738e-05,7.811344202434341e-05,3.6399181504366036e-05,271.1633190672927,2022-03-07
Warsaw,Lithuanian,7.416095345191025e-05,0.00016354880429679972,8.938785084488947e-05,126.49685328594123,2022-03-21
Warsaw,German,1.4463699029861551e-05,1.9258582530261717e-05,4.794883500400166e-06,91.65671323728057,2022-03-21
Warsaw,Japanese,4.045471662710367e-06,4.671111638773338e-06,6.256399760629707e-07,406.898551227379,2022-02-28
Warsaw,Spanish; Castilian,1.1927328017637718e-05,1.4887773079667961e-05,2.960445062030243e-06,91.58878851379129,2022-02-28
Warsaw,French,1.0668230690051522e-05,1.1548066722044138e-05,8.798360319926154e-07,105.81463140001705,2022-02-28
Warsaw,Italian,1.2353288601151932e-05,1.6004097512377064e-05,3.6508089112251317e-06,124.6308584114956,2022-03-21
Warsaw,Chinese,6.985066790345506e-06,8.9981601282816e-06,2.0130933379360943e-06,355.31077649018926,2022-02-28
Warsaw,Persian,8.653266683950385e-06,1.1696567672651819e-05,3.043300988701434e-06,415.3905814228254,2022-02-28
Warsaw,Portuguese,1.103600676991305e-05,1.4235672014034055e-05,3.199665244121006e-06,192.53515871381666,2022-02-28
Warsaw,Arabic,8.94581633405353e-06,1.3663080693538905e-05,4.717264359485375e-06,423.13193778414535,2022-02-28
Warsaw,Turkish,1.6630776194329763e-05,1.910517368944513e-05,2.4743974951153687e-06,74.25456242276114,2022-02-28
Warsaw,Indonesian,4.213663669357804e-06,5.930428326572892e-06,1.7167646572150882e-06,315.4365223284562,2022-02-28
Warsaw,Dutch; Flemish,1.4850885586472995e-05,1.927403201619369e-05,4.423146429720696e-06,190.63259821855962,2022-02-28
Zagreb,English,5.045721388841717e-06,6.538033846606834e-06,1.492312457765117e-06,47.64052280387288,2022-03-07
Zagreb,Polish,1.2580663815215327e-05,2.03664687181103e-05,7.785804902894972e-06,43.923456341438836,2022-03-07
Zagreb,Russian,7.475801063508783e-06,8.387347167361705e-06,9.115461038529221e-07,443.9205824736481,2022-03-07
Zagreb,Ukrainian,7.037649762786418e-06,1.0742291442447378e-05,3.7046416796609603e-06,563.7170490678257,2022-03-07
Zagreb,Lithuanian,1.677798771310074e-05,3.1198332732153064e-05,1.4420345019052324e-05,261.49424301905975,2022-03-14
Zagreb,German,1.1131119854595657e-05,1.6738475132339456e-05,5.607355277743799e-06,93.82641115628051,2022-03-07
Zagreb,Japanese,1.3905221530557323e-06,1.693536527423907e-06,3.0301437436817467e-07,119.58688359797831,2022-02-28
Zagreb,Spanish; Castilian,4.296567512089928e-06,6.363396985945488e-06,2.06682947385556e-06,101.27967364635042,2022-02-28
Zagreb,French,4.892215982473166e-06,6.3916774993497805e-06,1.4994615168766143e-06,95.70774411493628,2022-03-07
Zagreb,Italian,8.994471791495281e-06,1.3351495417656627e-05,4.357023626161346e-06,142.92720094851927,2022-03-07
Zagreb,Chinese,2.6266372602425153e-06,4.496556046838782e-06,1.869918786596267e-06,72.04649285076393,2022-03-21
Zagreb,Persian,2.7100434927292027e-06,3.716459088190141e-06,1.0064155954609381e-06,56.8986799325581,2022-03-07
Zagreb,Portuguese,4.325699159898621e-06,6.641813769990371e-06,2.3161146100917506e-06,52.81663987444802,2022-03-21
Zagreb,Arabic,2.904886745728001e-06,4.0963555981170264e-06,1.1914688523890253e-06,98.94227561571131,2022-03-07
Zagreb,Turkish,8.024426779315008e-06,1.0651106270514827e-05,2.6266794911998193e-06,61.01885635171047,2022-03-21
Zagreb,Indonesian,1.6051714908194961e-06,2.7415500073048935e-06,1.1363785164853973e-06,122.74573298270464,2022-02-28
Zagreb,Dutch; Flemish,9.059236655172913e-06,1.8056862582471872e-05,8.997625927298958e-06,103.15152160458747,2022-03-21
