month,total.total,timeRange.start,timeRange.end
2016-07-15T00:00:00.000Z,29364516,2016-07-15T00:00:00.000Z,2016-07-16T00:00:00.000Z
2016-07-16T00:00:00.000Z,25869114,2016-07-16T00:00:00.000Z,2016-07-17T00:00:00.000Z
2016-07-17T00:00:00.000Z,30970006,2016-07-17T00:00:00.000Z,2016-07-18T00:00:00.000Z
2016-07-18T00:00:00.000Z,31441920,2016-07-18T00:00:00.000Z,2016-07-19T00:00:00.000Z
2016-07-19T00:00:00.000Z,30291640,2016-07-19T00:00:00.000Z,2016-07-20T00:00:00.000Z
2016-07-20T00:00:00.000Z,29769200,2016-07-20T00:00:00.000Z,2016-07-21T00:00:00.000Z
2016-07-21T00:00:00.000Z,30416719,2016-07-21T00:00:00.000Z,2016-07-22T00:00:00.000Z
2016-07-22T00:00:00.000Z,28493414,2016-07-22T00:00:00.000Z,2016-07-23T00:00:00.000Z
2016-07-23T00:00:00.000Z,26443683,2016-07-23T00:00:00.000Z,2016-07-24T00:00:00.000Z
2016-07-24T00:00:00.000Z,30490017,2016-07-24T00:00:00.000Z,2016-07-25T00:00:00.000Z
2016-07-25T00:00:00.000Z,31972487,2016-07-25T00:00:00.000Z,2016-07-26T00:00:00.000Z
2016-07-26T00:00:00.000Z,31216244,2016-07-26T00:00:00.000Z,2016-07-27T00:00:00.000Z
2016-07-27T00:00:00.000Z,31055503,2016-07-27T00:00:00.000Z,2016-07-28T00:00:00.000Z
2016-07-28T00:00:00.000Z,30202260,2016-07-28T00:00:00.000Z,2016-07-29T00:00:00.000Z
2016-07-29T00:00:00.000Z,28112907,2016-07-29T00:00:00.000Z,2016-07-30T00:00:00.000Z
2016-07-30T00:00:00.000Z,24712395,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z
2016-07-31T00:00:00.000Z,30473070,2016-07-31T00:00:00.000Z,2016-08-01T00:00:00.000Z
2016-08-01T00:00:00.000Z,30768710,2016-08-01T00:00:00.000Z,2016-08-02T00:00:00.000Z
2016-08-02T00:00:00.000Z,32200494,2016-08-02T00:00:00.000Z,2016-08-03T00:00:00.000Z
2016-08-03T00:00:00.000Z,30857891,2016-08-03T00:00:00.000Z,2016-08-04T00:00:00.000Z
2016-08-04T00:00:00.000Z,30247880,2016-08-04T00:00:00.000Z,2016-08-05T00:00:00.000Z
2016-08-05T00:00:00.000Z,29993765,2016-08-05T00:00:00.000Z,2016-08-06T00:00:00.000Z
2016-08-06T00:00:00.000Z,25750830,2016-08-06T00:00:00.000Z,2016-08-07T00:00:00.000Z
2016-08-07T00:00:00.000Z,28279390,2016-08-07T00:00:00.000Z,2016-08-08T00:00:00.000Z
2016-08-08T00:00:00.000Z,31046095,2016-08-08T00:00:00.000Z,2016-08-09T00:00:00.000Z
2016-08-09T00:00:00.000Z,32235995,2016-08-09T00:00:00.000Z,2016-08-10T00:00:00.000Z
2016-08-10T00:00:00.000Z,31939588,2016-08-10T00:00:00.000Z,2016-08-11T00:00:00.000Z
2016-08-11T00:00:00.000Z,31376735,2016-08-11T00:00:00.000Z,2016-08-12T00:00:00.000Z
2016-08-12T00:00:00.000Z,32055111,2016-08-12T00:00:00.000Z,2016-08-13T00:00:00.000Z
2016-08-13T00:00:00.000Z,27117583,2016-08-13T00:00:00.000Z,2016-08-14T00:00:00.000Z
2016-08-14T00:00:00.000Z,30988091,2016-08-14T00:00:00.000Z,2016-08-15T00:00:00.000Z
2016-08-15T00:00:00.000Z,32564202,2016-08-15T00:00:00.000Z,2016-08-16T00:00:00.000Z
2016-08-16T00:00:00.000Z,32772609,2016-08-16T00:00:00.000Z,2016-08-17T00:00:00.000Z
2016-08-17T00:00:00.000Z,31143151,2016-08-17T00:00:00.000Z,2016-08-18T00:00:00.000Z
2016-08-18T00:00:00.000Z,31348578,2016-08-18T00:00:00.000Z,2016-08-19T00:00:00.000Z
2016-08-19T00:00:00.000Z,31127804,2016-08-19T00:00:00.000Z,2016-08-20T00:00:00.000Z
2016-08-20T00:00:00.000Z,27390793,2016-08-20T00:00:00.000Z,2016-08-21T00:00:00.000Z
2016-08-21T00:00:00.000Z,32895373,2016-08-21T00:00:00.000Z,2016-08-22T00:00:00.000Z
2016-08-22T00:00:00.000Z,33363631,2016-08-22T00:00:00.000Z,2016-08-23T00:00:00.000Z
2016-08-23T00:00:00.000Z,31335973,2016-08-23T00:00:00.000Z,2016-08-24T00:00:00.000Z
2016-08-24T00:00:00.000Z,30941956,2016-08-24T00:00:00.000Z,2016-08-25T00:00:00.000Z
2016-08-25T00:00:00.000Z,30288632,2016-08-25T00:00:00.000Z,2016-08-26T00:00:00.000Z
2016-08-26T00:00:00.000Z,28236294,2016-08-26T00:00:00.000Z,2016-08-27T00:00:00.000Z
2016-08-27T00:00:00.000Z,25124478,2016-08-27T00:00:00.000Z,2016-08-28T00:00:00.000Z
2016-08-28T00:00:00.000Z,29984142,2016-08-28T00:00:00.000Z,2016-08-29T00:00:00.000Z
2016-08-29T00:00:00.000Z,34873549,2016-08-29T00:00:00.000Z,2016-08-30T00:00:00.000Z
2016-08-30T00:00:00.000Z,32525922,2016-08-30T00:00:00.000Z,2016-08-31T00:00:00.000Z
2016-08-31T00:00:00.000Z,31126876,2016-08-31T00:00:00.000Z,2016-09-01T00:00:00.000Z
2016-09-01T00:00:00.000Z,30609440,2016-09-01T00:00:00.000Z,2016-09-02T00:00:00.000Z
2016-09-02T00:00:00.000Z,29011534,2016-09-02T00:00:00.000Z,2016-09-03T00:00:00.000Z
2016-09-03T00:00:00.000Z,25675850,2016-09-03T00:00:00.000Z,2016-09-04T00:00:00.000Z
2016-09-04T00:00:00.000Z,32403333,2016-09-04T00:00:00.000Z,2016-09-05T00:00:00.000Z
2016-09-05T00:00:00.000Z,33733459,2016-09-05T00:00:00.000Z,2016-09-06T00:00:00.000Z
2016-09-06T00:00:00.000Z,32372911,2016-09-06T00:00:00.000Z,2016-09-07T00:00:00.000Z
2016-09-07T00:00:00.000Z,31560141,2016-09-07T00:00:00.000Z,2016-09-08T00:00:00.000Z
2016-09-08T00:00:00.000Z,31171915,2016-09-08T00:00:00.000Z,2016-09-09T00:00:00.000Z
