month,total.total,timeRange.start,timeRange.end
2016-08-31T00:00:00.000Z,1149294,2016-08-31T00:00:00.000Z,2016-09-01T00:00:00.000Z
2016-09-01T00:00:00.000Z,1044425,2016-09-01T00:00:00.000Z,2016-09-02T00:00:00.000Z
2016-09-02T00:00:00.000Z,1070007,2016-09-02T00:00:00.000Z,2016-09-03T00:00:00.000Z
2016-09-03T00:00:00.000Z,1010975,2016-09-03T00:00:00.000Z,2016-09-04T00:00:00.000Z
2016-09-04T00:00:00.000Z,1277160,2016-09-04T00:00:00.000Z,2016-09-05T00:00:00.000Z
2016-09-05T00:00:00.000Z,1472939,2016-09-05T00:00:00.000Z,2016-09-06T00:00:00.000Z
2016-09-06T00:00:00.000Z,1620387,2016-09-06T00:00:00.000Z,2016-09-07T00:00:00.000Z
2016-09-07T00:00:00.000Z,1682732,2016-09-07T00:00:00.000Z,2016-09-08T00:00:00.000Z
2016-09-08T00:00:00.000Z,1531753,2016-09-08T00:00:00.000Z,2016-09-09T00:00:00.000Z
2016-09-09T00:00:00.000Z,1066096,2016-09-09T00:00:00.000Z,2016-09-10T00:00:00.000Z
